"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-08",97.72958,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-09",98.0249,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-10",98.19122,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-11",98.35049,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.57655,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.83739,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.07341,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.24093,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.38052,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.55092,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.79093,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.0504,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.2548,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.3495,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.4005,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.4993,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.7117,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.9796,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.2125,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.324,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.3036,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.1045,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.6649,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.1063,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.5649,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.1413,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-10",98.83319,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-11",98.65466,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-12",98.63986,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-01",98.71732,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-02",98.82606,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-03",98.93969,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.05904,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.20004,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.37577,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.55695,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.69909,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.76419,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.78156,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.78264,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2007-08",104.6028,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2007-09",103.554,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2007-10",102.2329,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2007-11",101.1731,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.4989,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.83705,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.60599,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.34019,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.82345,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.39567,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.15733,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.06917,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.57539,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2008-09",96.96315,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2008-10",95.96982,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2008-11",94.06725,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2008-12",91.37305,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2009-01",89.28184,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2009-02",88.15636,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2009-03",87.77837,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2009-04",87.53083,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2009-05",86.5709,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2009-06",84.89764,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2009-07",84.10693,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2009-08",84.06155,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2009-09",84.05106,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2009-10",84.19042,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2009-11",84.73331,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2009-12",85.64577,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2010-01",87.29352,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2010-02",88.83238,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2010-03",90.0463,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2010-04",90.83369,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2010-05",91.71593,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2010-06",92.27078,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2010-07",92.50563,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2010-08",93.12286,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2010-09",94.0957,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2010-10",95.1993,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2010-11",95.65297,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2010-12",95.84626,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",95.94207,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",95.68331,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",95.28139,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",95.1418,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",95.65089,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",96.57732,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.30119,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",97.93793,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.16346,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.09472,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.18717,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.64742,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.2177,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.49483,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.34414,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.19648,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.3787,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.97427,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.94389,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.76967,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.72205,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.95209,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",100.457,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.8912,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.7994,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.4949,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.4952,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.5551,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.4047,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.0584,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.39164,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.77354,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.74998,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.10314,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.6133,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.1977,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.4416,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.5718,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.8851,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.1668,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.9928,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.7187,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.711,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.5549,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.5792,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.9462,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.4633,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.6671,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.6188,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.7413,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.9241,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.016,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.9299,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.714,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.7618,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.7971,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.729,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.9029,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",102.062,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",102.1574,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",102.189,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.151,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",101.8363,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.4487,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.2617,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.4314,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.61,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.4318,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.0728,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.2811,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.39136,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.51768,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.15603,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",98.29457,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",98.77531,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.15559,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.5396,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.0341,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.3234,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.323,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.5056,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.5891,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.7074,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.9578,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.2825,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.2183,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.9664,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.6772,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.2923,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.0384,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.1155,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.4993,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.7414,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.7745,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.7115,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.7715,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.6864,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.666,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.9915,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.2153,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.1479,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.003,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.0144,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.1289,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.2418,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.2868,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.2876,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.3127,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.9005,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.5107,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.68049,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2007-08",124.1203,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2007-09",120.8796,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2007-10",116.3956,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2007-11",113.0981,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2007-12",111.9436,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2008-01",111.8274,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2008-02",112.0334,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2008-03",111.0549,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2008-04",107.6842,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2008-05",103.1414,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.54649,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2008-07",95.86416,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2008-08",94.44137,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2008-09",92.53842,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2008-10",88.32009,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2008-11",81.61466,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2008-12",73.52783,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2009-01",66.52923,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2009-02",62.32304,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2009-03",59.92554,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2009-04",59.15178,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2009-05",60.27918,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2009-06",61.5119,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2009-07",61.30671,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2009-08",60.44976,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2009-09",60.53513,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2009-10",59.06615,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2009-11",57.42785,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2009-12",57.46372,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2010-01",59.08508,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2010-02",61.24248,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2010-03",63.32594,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2010-04",65.74154,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2010-05",67.54011,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2010-06",69.61336,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2010-07",72.89529,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2010-08",75.85728,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2010-09",78.27676,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2010-10",81.29685,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2010-11",83.85582,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2010-12",85.13476,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2011-01",85.45198,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2011-02",85.70349,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2011-03",86.75805,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2011-04",88.34224,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2011-05",89.85656,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2011-06",91.0934,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2011-07",91.87386,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2011-08",91.67427,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2011-09",90.42846,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2011-10",89.44683,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2011-11",89.20881,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2011-12",88.90559,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2012-01",89.84375,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2012-02",90.56837,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2012-03",90.81719,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2012-04",90.93987,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2012-05",91.79301,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2012-06",92.31528,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2012-07",91.83988,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2012-08",91.15498,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2012-09",90.9647,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2012-10",93.2935,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2012-11",96.92804,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.4051,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.5715,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.9704,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-03",101.5381,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-04",102.0544,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-05",102.7329,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-06",102.9853,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-07",103.0449,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-08",103.4271,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-09",103.7179,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-10",104.3507,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-11",105.4517,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2013-12",106.7827,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-01",106.2088,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-02",104.6982,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-03",103.1551,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-04",102.2038,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.4291,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.4721,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.36536,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-08",95.64149,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-09",94.713,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-10",95.97733,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-11",97.73805,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.83287,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-01",102.0167,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-02",104.0253,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-03",105.8373,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-04",106.3855,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-05",105.4857,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-06",104.1518,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-07",103.3372,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-08",102.9667,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.7508,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-10",103.4201,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-11",104.3506,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-12",105.4844,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-01",105.6804,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-02",104.6015,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-03",103.0944,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.3908,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.1828,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.3119,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.6676,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.6555,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-09",103.5469,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-10",105.4905,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-11",106.9307,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-12",106.815,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-01",104.7439,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-02",102.2377,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.347,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.28116,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-05",98.85989,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.14777,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.2997,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.9853,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-09",103.2445,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-10",103.5352,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-11",103.4892,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-12",103.9016,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-01",104.7701,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-02",105.8891,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-03",107.1327,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-04",108.6306,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-05",109.8127,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-06",110.3565,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-07",111.308,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-08",111.9476,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-09",112.148,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-10",111.5905,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-11",111.2919,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-12",111.2836,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-01",112.9248,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-02",115.026,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-03",116.3806,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-04",117.4044,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-05",118.4938,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-06",119.2893,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-07",119.169,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-08",118.6118,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-09",117.3025,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-10",115.6972,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-11",114.4612,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-12",113.1969,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-01",112.5432,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-02",111.8425,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-03",109.6505,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.2054,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.0134,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2007-10",99.7842,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.5281,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.3326,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.1509,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.8686,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.5341,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.1308,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2008-05",97.7666,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.5292,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.5037,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.5946,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.6303,
